gene	P6
ENSMUSG00000081939	0
ENSMUSG00000081940	0
ENSMUSG00000081941	0
ENSMUSG00000081942	0
ENSMUSG00000081943	0
ENSMUSG00000081944	68
ENSMUSG00000081945	0
ENSMUSG00000081946	2
ENSMUSG00000081947	0
ENSMUSG00000081948	0
ENSMUSG00000081949	0
ENSMUSG00000081950	0
ENSMUSG00000081951	2
ENSMUSG00000081952	0
ENSMUSG00000081953	2
ENSMUSG00000081954	0
ENSMUSG00000081955	0
ENSMUSG00000081957	0
ENSMUSG00000081958	0
ENSMUSG00000081959	0
ENSMUSG00000081960	0
ENSMUSG00000081961	0
ENSMUSG00000081962	0
ENSMUSG00000081964	0
ENSMUSG00000081965	14
ENSMUSG00000081966	0
ENSMUSG00000081967	4
ENSMUSG00000081968	0
ENSMUSG00000081969	0
ENSMUSG00000081970	0
ENSMUSG00000081971	0
ENSMUSG00000081972	1
ENSMUSG00000081973	0
ENSMUSG00000081974	5
ENSMUSG00000081975	0
ENSMUSG00000081976	0
ENSMUSG00000081978	0
ENSMUSG00000081979	0
ENSMUSG00000081980	0
ENSMUSG00000081982	0
ENSMUSG00000081984	29
ENSMUSG00000081985	0
ENSMUSG00000081986	0
ENSMUSG00000081987	0
ENSMUSG00000081988	0
ENSMUSG00000081991	1
ENSMUSG00000081992	10
ENSMUSG00000081993	0
ENSMUSG00000081994	0
ENSMUSG00000081995	0
ENSMUSG00000081996	0
ENSMUSG00000081998	1
ENSMUSG00000081999	3
ENSMUSG00000082000	0
ENSMUSG00000082001	0
ENSMUSG00000082002	3
ENSMUSG00000082005	0
ENSMUSG00000082006	0
ENSMUSG00000082007	0
ENSMUSG00000082008	0
ENSMUSG00000082009	0
ENSMUSG00000082010	0
ENSMUSG00000082011	0
ENSMUSG00000082012	0
ENSMUSG00000082013	0
ENSMUSG00000082014	0
ENSMUSG00000082015	10
ENSMUSG00000082016	0
ENSMUSG00000082017	0
ENSMUSG00000082018	0
ENSMUSG00000082019	0
ENSMUSG00000082020	0
ENSMUSG00000082021	0
ENSMUSG00000082022	0
ENSMUSG00000082023	4
ENSMUSG00000082024	0
ENSMUSG00000082025	0
ENSMUSG00000082026	0
ENSMUSG00000082027	0
ENSMUSG00000082028	0
ENSMUSG00000082029	10
ENSMUSG00000082030	0
ENSMUSG00000082031	0
ENSMUSG00000082032	0
ENSMUSG00000082033	0
ENSMUSG00000082035	0
ENSMUSG00000082036	0
ENSMUSG00000082037	0
ENSMUSG00000082038	0
ENSMUSG00000082039	0
ENSMUSG00000082040	0
ENSMUSG00000082042	0
ENSMUSG00000082043	0
ENSMUSG00000082044	60
ENSMUSG00000082045	5
ENSMUSG00000082046	0
ENSMUSG00000082047	0
ENSMUSG00000082048	0
ENSMUSG00000082049	0
ENSMUSG00000082051	0
ENSMUSG00000082052	3
ENSMUSG00000082053	0
ENSMUSG00000082054	0
ENSMUSG00000082056	0
ENSMUSG00000082057	1
ENSMUSG00000082058	0
ENSMUSG00000082059	0
ENSMUSG00000082060	0
ENSMUSG00000082061	0
ENSMUSG00000082062	1
ENSMUSG00000082063	8
ENSMUSG00000082064	1
ENSMUSG00000082065	0
ENSMUSG00000082066	1
ENSMUSG00000082068	1
ENSMUSG00000082069	0
ENSMUSG00000082070	2
ENSMUSG00000082071	0
ENSMUSG00000082072	2
ENSMUSG00000082073	0
ENSMUSG00000082074	0
ENSMUSG00000082076	8
ENSMUSG00000082077	0
ENSMUSG00000082078	2
ENSMUSG00000082079	19
ENSMUSG00000082080	0
ENSMUSG00000082081	0
ENSMUSG00000082082	14
ENSMUSG00000082083	0
ENSMUSG00000082084	0
ENSMUSG00000082085	0
ENSMUSG00000082087	2
ENSMUSG00000082088	8
ENSMUSG00000082089	0
ENSMUSG00000082090	0
ENSMUSG00000082091	0
ENSMUSG00000082092	0
ENSMUSG00000082093	0
ENSMUSG00000082095	0
ENSMUSG00000082096	0
ENSMUSG00000082097	0
ENSMUSG00000082098	0
ENSMUSG00000082099	0
ENSMUSG00000082100	4
ENSMUSG00000082101	1
ENSMUSG00000082103	8
ENSMUSG00000082104	0
ENSMUSG00000082106	0
ENSMUSG00000082107	0
ENSMUSG00000082108	0
ENSMUSG00000082109	2
ENSMUSG00000082110	0
ENSMUSG00000082111	0
ENSMUSG00000082112	0
ENSMUSG00000082113	0
ENSMUSG00000082114	0
ENSMUSG00000082115	0
ENSMUSG00000082116	0
ENSMUSG00000082117	0
ENSMUSG00000082118	0
ENSMUSG00000082119	0
ENSMUSG00000082120	2
ENSMUSG00000082121	0
ENSMUSG00000082122	0
ENSMUSG00000082123	0
ENSMUSG00000082125	0
ENSMUSG00000082126	0
ENSMUSG00000082127	22
ENSMUSG00000082128	1
ENSMUSG00000082129	2
ENSMUSG00000082130	0
ENSMUSG00000082132	0
ENSMUSG00000082134	0
ENSMUSG00000082135	0
ENSMUSG00000082136	0
ENSMUSG00000082138	0
ENSMUSG00000082139	0
ENSMUSG00000082140	0
ENSMUSG00000082141	0
ENSMUSG00000082142	0
ENSMUSG00000082143	0
ENSMUSG00000082144	0
ENSMUSG00000082145	6
ENSMUSG00000082146	0
ENSMUSG00000082147	0
ENSMUSG00000082148	0
ENSMUSG00000082149	0
ENSMUSG00000082151	3
ENSMUSG00000082152	0
ENSMUSG00000082154	4
ENSMUSG00000082155	0
ENSMUSG00000082156	0
ENSMUSG00000082157	0
ENSMUSG00000082158	0
ENSMUSG00000082159	0
ENSMUSG00000082160	0
ENSMUSG00000082161	0
ENSMUSG00000082162	0
ENSMUSG00000082163	24
ENSMUSG00000082164	0
ENSMUSG00000082165	1
ENSMUSG00000082167	0
ENSMUSG00000082168	0
ENSMUSG00000082169	0
ENSMUSG00000082170	0
ENSMUSG00000082171	9
ENSMUSG00000082172	0
ENSMUSG00000082173	0
ENSMUSG00000082174	0
ENSMUSG00000082175	0
ENSMUSG00000082176	0
ENSMUSG00000082177	0
ENSMUSG00000082178	0
ENSMUSG00000082179	27
ENSMUSG00000082180	0
ENSMUSG00000082181	0
ENSMUSG00000082183	0
ENSMUSG00000082185	1
ENSMUSG00000082186	1
ENSMUSG00000082187	0
ENSMUSG00000082188	0
ENSMUSG00000082189	1
ENSMUSG00000082190	0
ENSMUSG00000082191	0
ENSMUSG00000082192	3
ENSMUSG00000082193	6
ENSMUSG00000082194	2
ENSMUSG00000082195	1
ENSMUSG00000082196	0
ENSMUSG00000082197	2
ENSMUSG00000082198	0
ENSMUSG00000082199	0
ENSMUSG00000082200	1
ENSMUSG00000082202	0
ENSMUSG00000082203	0
ENSMUSG00000082204	0
ENSMUSG00000082205	0
ENSMUSG00000082207	0
ENSMUSG00000082208	6
ENSMUSG00000082210	0
ENSMUSG00000082211	0
ENSMUSG00000082212	0
ENSMUSG00000082213	0
ENSMUSG00000082214	0
ENSMUSG00000082215	0
ENSMUSG00000082216	0
ENSMUSG00000082217	0
ENSMUSG00000082218	0
ENSMUSG00000082220	0
ENSMUSG00000082222	0
ENSMUSG00000082223	0
ENSMUSG00000082225	0
ENSMUSG00000082226	10
ENSMUSG00000082227	0
ENSMUSG00000082228	0
ENSMUSG00000082229	76
ENSMUSG00000082233	2
ENSMUSG00000082234	1
ENSMUSG00000082235	0
ENSMUSG00000082236	0
ENSMUSG00000082237	0
ENSMUSG00000082238	0
ENSMUSG00000082239	0
ENSMUSG00000082240	0
ENSMUSG00000082241	5
ENSMUSG00000082242	0
ENSMUSG00000082243	0
ENSMUSG00000082244	0
ENSMUSG00000082245	0
ENSMUSG00000082246	0
ENSMUSG00000082247	0
ENSMUSG00000082248	2
ENSMUSG00000082249	0
ENSMUSG00000082250	0
ENSMUSG00000082251	0
ENSMUSG00000082252	0
ENSMUSG00000082253	0
ENSMUSG00000082254	0
ENSMUSG00000082255	0
ENSMUSG00000082256	0
ENSMUSG00000082258	0
ENSMUSG00000082259	0
ENSMUSG00000082260	9
ENSMUSG00000082261	0
ENSMUSG00000082262	3
ENSMUSG00000082263	0
ENSMUSG00000082264	8
ENSMUSG00000082265	8
ENSMUSG00000082266	0
ENSMUSG00000082267	0
ENSMUSG00000082268	0
ENSMUSG00000082269	0
ENSMUSG00000082270	0
ENSMUSG00000082271	0
ENSMUSG00000082272	3
ENSMUSG00000082274	6
ENSMUSG00000082275	0
ENSMUSG00000082276	0
ENSMUSG00000082277	0
ENSMUSG00000082278	0
ENSMUSG00000082279	0
ENSMUSG00000082280	0
ENSMUSG00000082281	0
ENSMUSG00000082283	0
ENSMUSG00000082284	37
ENSMUSG00000082285	0
ENSMUSG00000082286	1344
ENSMUSG00000082287	0
ENSMUSG00000082288	0
ENSMUSG00000082289	2
ENSMUSG00000082291	0
ENSMUSG00000082292	118
ENSMUSG00000082294	0
ENSMUSG00000082295	0
ENSMUSG00000082296	4
ENSMUSG00000082297	0
ENSMUSG00000082301	0
ENSMUSG00000082302	0
ENSMUSG00000082303	0
ENSMUSG00000082304	0
ENSMUSG00000082305	4
ENSMUSG00000082306	0
ENSMUSG00000082307	379
ENSMUSG00000082308	1
ENSMUSG00000082309	0
ENSMUSG00000082310	0
ENSMUSG00000082311	0
ENSMUSG00000082312	0
ENSMUSG00000082313	0
ENSMUSG00000082314	0
ENSMUSG00000082315	0
ENSMUSG00000082316	0
ENSMUSG00000082317	0
ENSMUSG00000082318	0
ENSMUSG00000082319	9
ENSMUSG00000082320	1
ENSMUSG00000082321	3
ENSMUSG00000082322	0
ENSMUSG00000082323	0
ENSMUSG00000082324	0
ENSMUSG00000082325	0
ENSMUSG00000082326	0
ENSMUSG00000082327	0
ENSMUSG00000082328	0
ENSMUSG00000082329	2
ENSMUSG00000082330	0
ENSMUSG00000082332	0
ENSMUSG00000082333	0
ENSMUSG00000082334	0
ENSMUSG00000082336	0
ENSMUSG00000082337	0
ENSMUSG00000082338	0
ENSMUSG00000082339	0
ENSMUSG00000082340	0
ENSMUSG00000082341	0
ENSMUSG00000082342	0
ENSMUSG00000082343	0
ENSMUSG00000082344	0
ENSMUSG00000082345	0
ENSMUSG00000082346	0
ENSMUSG00000082347	0
ENSMUSG00000082348	0
ENSMUSG00000082350	0
ENSMUSG00000082351	0
ENSMUSG00000082352	0
ENSMUSG00000082353	0
ENSMUSG00000082354	0
ENSMUSG00000082356	0
ENSMUSG00000082357	0
ENSMUSG00000082358	0
ENSMUSG00000082359	0
ENSMUSG00000082360	0
ENSMUSG00000082361	455
ENSMUSG00000082362	0
ENSMUSG00000082363	0
ENSMUSG00000082364	0
ENSMUSG00000082365	0
ENSMUSG00000082367	0
ENSMUSG00000082368	0
ENSMUSG00000082369	0
ENSMUSG00000082370	0
ENSMUSG00000082371	0
ENSMUSG00000082372	0
ENSMUSG00000082373	0
ENSMUSG00000082374	0
ENSMUSG00000082375	0
ENSMUSG00000082376	0
ENSMUSG00000082377	6
ENSMUSG00000082378	0
ENSMUSG00000082379	0
ENSMUSG00000082380	0
ENSMUSG00000082381	0
ENSMUSG00000082382	1
ENSMUSG00000082383	7
ENSMUSG00000082388	0
ENSMUSG00000082389	0
ENSMUSG00000082390	1
ENSMUSG00000082392	0
ENSMUSG00000082393	1
ENSMUSG00000082394	1
ENSMUSG00000082395	0
ENSMUSG00000082396	4
ENSMUSG00000082397	0
ENSMUSG00000082398	0
ENSMUSG00000082399	0
ENSMUSG00000082400	0
ENSMUSG00000082402	0
ENSMUSG00000082403	0
ENSMUSG00000082404	0
ENSMUSG00000082405	0
ENSMUSG00000082406	0
ENSMUSG00000082407	0
ENSMUSG00000082408	0
ENSMUSG00000082410	0
ENSMUSG00000082411	0
ENSMUSG00000082412	0
ENSMUSG00000082413	0
ENSMUSG00000082414	0
ENSMUSG00000082415	0
ENSMUSG00000082416	0
ENSMUSG00000082417	0
ENSMUSG00000082418	1
ENSMUSG00000082419	15
ENSMUSG00000082420	5
ENSMUSG00000082421	0
ENSMUSG00000082422	0
ENSMUSG00000082423	0
ENSMUSG00000082424	4
ENSMUSG00000082426	0
ENSMUSG00000082427	0
ENSMUSG00000082428	0
ENSMUSG00000082429	0
ENSMUSG00000082431	0
ENSMUSG00000082432	0
ENSMUSG00000082433	0
ENSMUSG00000082435	0
ENSMUSG00000082436	6
ENSMUSG00000082437	0
ENSMUSG00000082440	0
ENSMUSG00000082442	0
ENSMUSG00000082443	0
ENSMUSG00000082444	0
ENSMUSG00000082446	0
ENSMUSG00000082447	0
ENSMUSG00000082448	0
ENSMUSG00000082449	0
ENSMUSG00000082450	0
ENSMUSG00000082451	0
ENSMUSG00000082453	2
ENSMUSG00000082454	86
ENSMUSG00000082455	0
ENSMUSG00000082456	2
ENSMUSG00000082457	0
ENSMUSG00000082458	0
ENSMUSG00000082459	0
ENSMUSG00000082460	0
ENSMUSG00000082461	0
ENSMUSG00000082462	0
ENSMUSG00000082463	0
ENSMUSG00000082464	0
ENSMUSG00000082465	7
ENSMUSG00000082467	1
ENSMUSG00000082468	0
ENSMUSG00000082472	0
ENSMUSG00000082473	0
ENSMUSG00000082474	3
ENSMUSG00000082475	1
ENSMUSG00000082476	0
ENSMUSG00000082478	0
ENSMUSG00000082479	0
ENSMUSG00000082480	1
ENSMUSG00000082481	1
ENSMUSG00000082482	0
ENSMUSG00000082483	6
ENSMUSG00000082484	0
ENSMUSG00000082485	0
ENSMUSG00000082486	0
ENSMUSG00000082487	1
ENSMUSG00000082488	3
ENSMUSG00000082489	0
ENSMUSG00000082490	0
ENSMUSG00000082491	2
ENSMUSG00000082492	0
ENSMUSG00000082494	0
ENSMUSG00000082495	0
ENSMUSG00000082496	0
ENSMUSG00000082497	0
ENSMUSG00000082498	0
ENSMUSG00000082499	0
ENSMUSG00000082500	0
ENSMUSG00000082501	0
ENSMUSG00000082502	0
ENSMUSG00000082503	0
ENSMUSG00000082504	0
ENSMUSG00000082505	0
ENSMUSG00000082507	0
ENSMUSG00000082508	0
ENSMUSG00000082510	5
ENSMUSG00000082511	0
ENSMUSG00000082512	0
ENSMUSG00000082513	0
ENSMUSG00000082514	0
ENSMUSG00000082515	5
ENSMUSG00000082516	0
ENSMUSG00000082517	0
ENSMUSG00000082519	1
ENSMUSG00000082520	0
ENSMUSG00000082523	0
ENSMUSG00000082524	0
ENSMUSG00000082526	0
ENSMUSG00000082527	0
ENSMUSG00000082528	0
ENSMUSG00000082529	0
ENSMUSG00000082530	3
ENSMUSG00000082531	0
ENSMUSG00000082532	4
ENSMUSG00000082533	0
ENSMUSG00000082534	0
ENSMUSG00000082535	1
ENSMUSG00000082536	127
ENSMUSG00000082537	0
ENSMUSG00000082538	0
ENSMUSG00000082539	0
ENSMUSG00000082540	0
ENSMUSG00000082541	0
ENSMUSG00000082542	0
ENSMUSG00000082543	0
ENSMUSG00000082544	0
ENSMUSG00000082545	0
ENSMUSG00000082546	0
ENSMUSG00000082547	0
ENSMUSG00000082548	0
ENSMUSG00000082549	0
ENSMUSG00000082550	0
ENSMUSG00000082551	0
ENSMUSG00000082552	0
ENSMUSG00000082553	0
ENSMUSG00000082554	0
ENSMUSG00000082555	0
ENSMUSG00000082556	0
ENSMUSG00000082558	0
ENSMUSG00000082560	1
ENSMUSG00000082561	0
ENSMUSG00000082562	0
ENSMUSG00000082563	0
ENSMUSG00000082564	0
ENSMUSG00000082565	0
ENSMUSG00000082566	0
ENSMUSG00000082567	0
ENSMUSG00000082569	0
ENSMUSG00000082570	0
ENSMUSG00000082571	0
ENSMUSG00000082573	0
ENSMUSG00000082574	0
ENSMUSG00000082575	7
ENSMUSG00000082576	2
ENSMUSG00000082577	0
ENSMUSG00000082578	0
ENSMUSG00000082579	0
ENSMUSG00000082580	1
ENSMUSG00000082581	0
ENSMUSG00000082583	0
ENSMUSG00000082584	0
ENSMUSG00000082585	3
ENSMUSG00000082586	0
ENSMUSG00000082587	0
ENSMUSG00000082588	0
ENSMUSG00000082589	0
ENSMUSG00000082590	0
ENSMUSG00000082591	0
ENSMUSG00000082592	0
ENSMUSG00000082593	0
ENSMUSG00000082594	0
ENSMUSG00000082595	0
ENSMUSG00000082596	0
ENSMUSG00000082597	0
ENSMUSG00000082598	0
ENSMUSG00000082599	1
ENSMUSG00000082600	0
ENSMUSG00000082601	0
ENSMUSG00000082602	0
ENSMUSG00000082604	3
ENSMUSG00000082605	0
ENSMUSG00000082606	0
ENSMUSG00000082607	2
ENSMUSG00000082608	0
ENSMUSG00000082609	2
ENSMUSG00000082610	0
ENSMUSG00000082611	0
ENSMUSG00000082612	0
ENSMUSG00000082613	0
ENSMUSG00000082614	0
ENSMUSG00000082615	0
ENSMUSG00000082616	0
ENSMUSG00000082617	0
ENSMUSG00000082618	0
ENSMUSG00000082619	0
ENSMUSG00000082620	0
ENSMUSG00000082621	0
ENSMUSG00000082622	0
ENSMUSG00000082623	0
ENSMUSG00000082624	0
ENSMUSG00000082625	1
ENSMUSG00000082626	0
ENSMUSG00000082628	0
ENSMUSG00000082629	0
ENSMUSG00000082630	0
ENSMUSG00000082632	2
ENSMUSG00000082633	0
ENSMUSG00000082634	0
ENSMUSG00000082635	0
ENSMUSG00000082636	0
ENSMUSG00000082637	0
ENSMUSG00000082638	0
ENSMUSG00000082639	0
ENSMUSG00000082641	0
ENSMUSG00000082644	0
ENSMUSG00000082645	0
ENSMUSG00000082646	0
ENSMUSG00000082647	0
ENSMUSG00000082648	0
ENSMUSG00000082649	0
ENSMUSG00000082650	0
ENSMUSG00000082651	10
ENSMUSG00000082652	0
ENSMUSG00000082653	0
ENSMUSG00000082655	0
ENSMUSG00000082656	0
ENSMUSG00000082657	0
ENSMUSG00000082658	4
ENSMUSG00000082660	0
ENSMUSG00000082661	0
ENSMUSG00000082662	0
ENSMUSG00000082663	0
ENSMUSG00000082664	0
ENSMUSG00000082665	1
ENSMUSG00000082666	0
ENSMUSG00000082667	0
ENSMUSG00000082669	0
ENSMUSG00000082670	0
ENSMUSG00000082671	0
ENSMUSG00000082672	0
ENSMUSG00000082673	0
ENSMUSG00000082674	69
ENSMUSG00000082675	2
ENSMUSG00000082676	7
ENSMUSG00000082677	0
ENSMUSG00000082678	1
ENSMUSG00000082679	0
ENSMUSG00000082680	0
ENSMUSG00000082681	0
ENSMUSG00000082682	0
ENSMUSG00000082683	0
ENSMUSG00000082684	0
ENSMUSG00000082686	0
ENSMUSG00000082687	0
ENSMUSG00000082688	0
ENSMUSG00000082689	0
ENSMUSG00000082690	0
ENSMUSG00000082691	7
ENSMUSG00000082692	0
ENSMUSG00000082693	2
ENSMUSG00000082696	0
ENSMUSG00000082698	0
ENSMUSG00000082699	0
ENSMUSG00000082700	0
ENSMUSG00000082701	0
ENSMUSG00000082703	0
ENSMUSG00000082704	0
ENSMUSG00000082705	4
ENSMUSG00000082706	1
ENSMUSG00000082707	0
ENSMUSG00000082708	0
ENSMUSG00000082709	1
ENSMUSG00000082710	0
ENSMUSG00000082711	0
ENSMUSG00000082712	0
ENSMUSG00000082713	0
ENSMUSG00000082714	0
ENSMUSG00000082715	0
ENSMUSG00000082716	0
ENSMUSG00000082717	0
ENSMUSG00000082718	1
ENSMUSG00000082720	0
ENSMUSG00000082721	0
ENSMUSG00000082722	0
ENSMUSG00000082723	0
ENSMUSG00000082724	0
ENSMUSG00000082725	0
ENSMUSG00000082726	8
ENSMUSG00000082727	0
ENSMUSG00000082728	0
ENSMUSG00000082729	0
ENSMUSG00000082730	0
ENSMUSG00000082732	0
ENSMUSG00000082733	0
ENSMUSG00000082734	0
ENSMUSG00000082735	0
ENSMUSG00000082736	0
ENSMUSG00000082737	1
ENSMUSG00000082738	0
ENSMUSG00000082739	0
ENSMUSG00000082740	0
ENSMUSG00000082741	5
ENSMUSG00000082743	1
ENSMUSG00000082744	0
ENSMUSG00000082745	0
ENSMUSG00000082746	20
ENSMUSG00000082749	0
ENSMUSG00000082750	0
ENSMUSG00000082751	0
ENSMUSG00000082752	0
ENSMUSG00000082754	0
ENSMUSG00000082755	4
ENSMUSG00000082757	0
ENSMUSG00000082758	0
ENSMUSG00000082759	0
ENSMUSG00000082760	0
ENSMUSG00000082762	4
ENSMUSG00000082763	0
ENSMUSG00000082765	26
ENSMUSG00000082766	5
ENSMUSG00000082767	0
ENSMUSG00000082768	0
ENSMUSG00000082769	2
ENSMUSG00000082770	0
ENSMUSG00000082771	0
ENSMUSG00000082772	0
ENSMUSG00000082773	0
ENSMUSG00000082774	0
ENSMUSG00000082775	0
ENSMUSG00000082776	25
ENSMUSG00000082777	0
ENSMUSG00000082778	0
ENSMUSG00000082779	0
ENSMUSG00000082780	0
ENSMUSG00000082781	0
ENSMUSG00000082782	0
ENSMUSG00000082783	0
ENSMUSG00000082784	0
ENSMUSG00000082785	0
ENSMUSG00000082786	0
ENSMUSG00000082788	0
ENSMUSG00000082789	1
ENSMUSG00000082790	0
ENSMUSG00000082791	0
ENSMUSG00000082792	0
ENSMUSG00000082793	2
ENSMUSG00000082794	0
ENSMUSG00000082795	0
ENSMUSG00000082796	0
ENSMUSG00000082797	0
ENSMUSG00000082798	0
ENSMUSG00000082799	0
ENSMUSG00000082800	0
ENSMUSG00000082802	0
ENSMUSG00000082804	0
ENSMUSG00000082806	0
ENSMUSG00000082807	0
ENSMUSG00000082809	1
ENSMUSG00000082810	0
ENSMUSG00000082812	0
ENSMUSG00000082814	0
ENSMUSG00000082815	2
ENSMUSG00000082816	13
ENSMUSG00000082817	0
ENSMUSG00000082818	0
ENSMUSG00000082819	0
ENSMUSG00000082820	1
ENSMUSG00000082821	0
ENSMUSG00000082822	0
ENSMUSG00000082823	0
ENSMUSG00000082824	0
ENSMUSG00000082825	0
ENSMUSG00000082826	2
ENSMUSG00000082827	0
ENSMUSG00000082828	0
ENSMUSG00000082829	0
ENSMUSG00000082831	0
ENSMUSG00000082832	0
ENSMUSG00000082833	0
ENSMUSG00000082835	1
ENSMUSG00000082836	0
ENSMUSG00000082837	0
ENSMUSG00000082838	3
ENSMUSG00000082839	0
ENSMUSG00000082840	1
ENSMUSG00000082841	0
ENSMUSG00000082842	0
ENSMUSG00000082843	0
ENSMUSG00000082844	0
ENSMUSG00000082845	0
ENSMUSG00000082846	0
ENSMUSG00000082847	0
ENSMUSG00000082848	10
ENSMUSG00000082849	0
ENSMUSG00000082850	0
ENSMUSG00000082851	0
ENSMUSG00000082852	0
ENSMUSG00000082853	0
ENSMUSG00000082855	0
ENSMUSG00000082856	0
ENSMUSG00000082857	0
ENSMUSG00000082858	0
ENSMUSG00000082859	0
ENSMUSG00000082860	0
ENSMUSG00000082861	0
ENSMUSG00000082862	0
ENSMUSG00000082863	0
ENSMUSG00000082864	0
ENSMUSG00000082865	0
ENSMUSG00000082867	0
ENSMUSG00000082868	0
ENSMUSG00000082869	0
ENSMUSG00000082870	1
ENSMUSG00000082871	0
ENSMUSG00000082872	0
ENSMUSG00000082873	1
ENSMUSG00000082874	1
ENSMUSG00000082875	0
ENSMUSG00000082876	9
ENSMUSG00000082877	1
ENSMUSG00000082878	0
ENSMUSG00000082879	0
ENSMUSG00000082882	0
ENSMUSG00000082884	27
ENSMUSG00000082886	0
ENSMUSG00000082887	0
ENSMUSG00000082888	0
ENSMUSG00000082889	0
ENSMUSG00000082890	0
ENSMUSG00000082891	0
ENSMUSG00000082892	0
ENSMUSG00000082893	0
ENSMUSG00000082894	0
ENSMUSG00000082895	4
ENSMUSG00000082896	4
ENSMUSG00000082897	0
ENSMUSG00000082898	0
ENSMUSG00000082899	0
ENSMUSG00000082900	0
ENSMUSG00000082901	12
ENSMUSG00000082902	0
ENSMUSG00000082903	0
ENSMUSG00000082905	2
ENSMUSG00000082906	0
ENSMUSG00000082907	0
ENSMUSG00000082908	7
ENSMUSG00000082910	0
ENSMUSG00000082911	0
ENSMUSG00000082912	0
ENSMUSG00000082913	0
ENSMUSG00000082915	0
ENSMUSG00000082917	0
ENSMUSG00000082918	0
ENSMUSG00000082919	0
ENSMUSG00000082920	4
ENSMUSG00000082922	26
ENSMUSG00000082924	0
ENSMUSG00000082925	2
ENSMUSG00000082926	3
ENSMUSG00000082927	0
ENSMUSG00000082928	0
ENSMUSG00000082929	0
ENSMUSG00000082930	0
ENSMUSG00000082931	0
ENSMUSG00000082932	0
ENSMUSG00000082933	0
ENSMUSG00000082934	0
ENSMUSG00000082935	8
ENSMUSG00000082936	25
ENSMUSG00000082937	0
ENSMUSG00000082938	6
ENSMUSG00000082939	0
ENSMUSG00000082940	0
ENSMUSG00000082941	5
ENSMUSG00000082943	0
ENSMUSG00000082945	0
ENSMUSG00000082947	0
ENSMUSG00000082949	0
ENSMUSG00000082950	0
ENSMUSG00000082951	1
ENSMUSG00000082952	0
ENSMUSG00000082953	2
ENSMUSG00000082954	0
ENSMUSG00000082955	0
ENSMUSG00000082956	0
ENSMUSG00000082957	0
ENSMUSG00000082958	0
ENSMUSG00000082960	0
ENSMUSG00000082961	0
ENSMUSG00000082962	0
ENSMUSG00000082963	0
ENSMUSG00000082964	0
ENSMUSG00000082965	0
ENSMUSG00000082966	0
ENSMUSG00000082967	0
ENSMUSG00000082968	0
ENSMUSG00000082969	0
ENSMUSG00000082970	0
ENSMUSG00000082971	1
ENSMUSG00000082973	0
ENSMUSG00000082974	0
ENSMUSG00000082975	0
ENSMUSG00000082976	0
ENSMUSG00000082977	0
ENSMUSG00000082978	1
ENSMUSG00000082980	0
ENSMUSG00000082981	0
ENSMUSG00000082982	0
ENSMUSG00000082983	0
ENSMUSG00000082985	0
ENSMUSG00000082986	0
ENSMUSG00000082987	0
ENSMUSG00000082988	3
ENSMUSG00000082989	0
ENSMUSG00000082990	0
ENSMUSG00000082991	0
ENSMUSG00000082993	0
ENSMUSG00000082994	0
ENSMUSG00000082995	0
ENSMUSG00000082996	0
ENSMUSG00000082997	0
ENSMUSG00000082998	0
ENSMUSG00000083000	0
ENSMUSG00000083001	0
ENSMUSG00000083004	0
ENSMUSG00000083005	0
ENSMUSG00000083006	0
ENSMUSG00000083007	1
ENSMUSG00000083008	2
ENSMUSG00000083009	4
ENSMUSG00000083010	0
ENSMUSG00000083011	1
ENSMUSG00000083012	28
ENSMUSG00000083013	0
ENSMUSG00000083014	0
ENSMUSG00000083015	0
ENSMUSG00000083016	0
ENSMUSG00000083017	1
ENSMUSG00000083018	0
ENSMUSG00000083019	3
ENSMUSG00000083020	0
ENSMUSG00000083022	33
ENSMUSG00000083023	0
ENSMUSG00000083024	0
ENSMUSG00000083025	0
ENSMUSG00000083026	0
ENSMUSG00000083027	2
ENSMUSG00000083029	0
ENSMUSG00000083030	0
ENSMUSG00000083031	0
ENSMUSG00000083032	0
ENSMUSG00000083033	2
ENSMUSG00000083034	0
ENSMUSG00000083036	0
ENSMUSG00000083037	0
ENSMUSG00000083038	0
ENSMUSG00000083039	0
ENSMUSG00000083041	0
ENSMUSG00000083042	0
ENSMUSG00000083043	1
ENSMUSG00000083044	6
ENSMUSG00000083045	0
ENSMUSG00000083046	1
ENSMUSG00000083047	0
ENSMUSG00000083049	0
ENSMUSG00000083050	0
ENSMUSG00000083052	0
ENSMUSG00000083053	0
ENSMUSG00000083054	0
ENSMUSG00000083055	4
ENSMUSG00000083057	0
ENSMUSG00000083058	0
ENSMUSG00000083059	0
ENSMUSG00000083060	0
ENSMUSG00000083061	89
ENSMUSG00000083062	0
ENSMUSG00000083063	0
ENSMUSG00000083064	16
ENSMUSG00000083065	0
ENSMUSG00000083066	0
ENSMUSG00000083067	0
ENSMUSG00000083068	0
ENSMUSG00000083069	0
ENSMUSG00000083070	0
ENSMUSG00000083072	0
ENSMUSG00000083073	0
ENSMUSG00000083074	0
ENSMUSG00000083075	0
ENSMUSG00000083076	0
ENSMUSG00000083077	0
ENSMUSG00000083078	0
ENSMUSG00000083079	0
ENSMUSG00000083080	0
ENSMUSG00000083081	0
ENSMUSG00000083083	20
ENSMUSG00000083084	0
ENSMUSG00000083085	0
